id_vente,date,heure,id_produit,nom_produit,prix_produit,categorie_produit,quantite,pays,ville,methode_paiement,statut_commande,satisfaction_client
V008045,2023-04-30,16:24:00,P013,Sac à dos,39.99,Accessoires,4,France,Ville_44_France,PayPal,En cours de traitement,4
V008046,2023-05-22,12:45:00,P011,Roman bestseller,14.99,Livres,3,France,Ville_36_France,PayPal,Livrée,4
V008047,2023-11-02,23:44:00,P011,Roman bestseller,14.99,Livres,3,France,Ville_1_France,Apple Pay,Expédiée,1
V008048,2023-09-22,16:10:00,P018,Parfum,69.99,Beauté,3,Allemagne,Ville_35_Allemagne,Carte de crédit,Expédiée,4
V008049,2023-05-26,03:52:00,P003,Livre de cuisine,24.99,Livres,5,Pays-Bas,Ville_50_Pays-Bas,Carte de crédit,Annulée,2
V008050,2023-05-15,22:48:00,P002,Ordinateur portable,899.99,Électronique,5,France,Ville_39_France,Google Pay,Expédiée,4
V008051,2023-09-26,06:27:00,P016,Tapis de yoga,29.99,Sport,4,France,Ville_46_France,Apple Pay,Livrée,1
V008052,2023-07-27,18:01:00,P011,Roman bestseller,14.99,Livres,4,Espagne,Ville_34_Espagne,Carte de crédit,En cours de traitement,2
V008053,2023-01-06,05:21:00,P004,Casque audio sans fil,149.99,Électronique,5,Allemagne,Ville_36_Allemagne,Virement bancaire,En cours de traitement,4
V008054,2023-05-15,08:14:00,P013,Sac à dos,39.99,Accessoires,2,France,Ville_39_France,PayPal,Annulée,3
V008055,2023-06-18,22:51:00,P004,Casque audio sans fil,-149.99,Électronique,3,Espagne,Ville_45_Espagne,PayPal,Annulée,4
V008056,2023-04-25,03:13:00,P009,Aspirateur robot,199.99,Électroménager,1,Pays Inconnu,Ville_23_France,Apple Pay,En cours de traitement,4
V008057,2023-08-29,21:49:00,P015,Mixeur,34.99,Électroménager,3,Royaume-Uni,Ville_49_Royaume-Uni,Apple Pay,En cours de traitement,5
V008058,2023-04-03,23:16:00,P006,Machine à café,79.99,Électroménager,3,France,Ville_34_France,Virement bancaire,Expédiée,5
V008059,2023-03-30,02:53:00,P010,Montre connectée,129.99,Électronique,4,France,Ville_2_France,Virement bancaire,En cours de traitement,1
V008060,2023-11-23,00:58:00,P017,Stylo de luxe,49.99,Papeterie,4,France,Ville_3_France,Apple Pay,En cours de traitement,4
V008061,2023-04-03,22:12:00,P018,Parfum,69.99,Beauté,5,France,Ville_1_France,Virement bancaire,Annulée,5
V008062,2023-07-19,03:18:00,P018,Parfum,69.99,Beauté,2,Belgique,Ville_31_Belgique,Carte de crédit,Expédiée,1
V008063,2023-07-02,19:00:00,P012,Enceinte Bluetooth,59.99,Électronique,5,Espagne,Ville_24_Espagne,PayPal,Expédiée,2
V008064,2023-01-09,21:47:00,P015,Mixeur,34.99,Électroménager,4,France,Ville_24_France,Google Pay,Expédiée,3
V008065,2023-03-01,00:15:00,P015,Mixeur,34.99,Électroménager,3,France,Ville_12_France,Apple Pay,Livrée,2
V008066,2023-06-11,21:17:00,P003,Livre de cuisine,24.99,Livres,3,France,Ville_32_France,PayPal,En cours de traitement,2
V008067,2023-02-11,01:34:00,P008,Chaussures de sport,89.99,Vêtements,3,France,Ville_17_France,Virement bancaire,Annulée,1
V008068,2023-08-26,23:03:00,P014,Appareil photo numérique,349.99,Électronique,5,Belgique,Ville_35_Belgique,Carte de crédit,Expédiée,3
V008069,2023-07-14,05:36:00,P017,Stylo de luxe,49.99,Papeterie,2,France,Ville_26_France,Virement bancaire,Livrée,3
V008070,2023-03-28,08:47:00,P012,Enceinte Bluetooth,59.99,Électronique,2,France,Ville_7_France,PayPal,Expédiée,3
V008071,2023-06-17,13:05:00,P020,Jeu de société,29.99,Loisirs,5,France,Ville_34_France,Google Pay,Annulée,3
V008072,2023-06-13,23:43:00,P012,Enceinte Bluetooth,59.99,Électronique,3,France,Ville_19_France,Google Pay,Annulée,3
V008073,2023-06-30,09:23:00,P016,Tapis de yoga,29.99,Sport,5,Espagne,Ville_28_Espagne,Apple Pay,Expédiée,1
V008074,2023-09-18,13:49:00,P004,Casque audio sans fil,149.99,Électronique,5,Pays-Bas,Ville_39_Pays-Bas,Carte de crédit,Livrée,1
V008075,2023-08-29,06:47:00,P017,Stylo de luxe,49.99,Papeterie,4,Allemagne,Ville_12_Allemagne,Virement bancaire,Annulée,4
V008076,2023-10-05,11:02:00,P015,Mixeur,34.99,Électroménager,5,France,Ville_1_France,PayPal,En cours de traitement,4
V008077,2023-02-20,06:03:00,P018,Parfum,69.99,Beauté,4,France,Ville_37_France,Google Pay,Livrée,5
V008078,2023-06-13,17:47:00,P007,Tablette,299.99,Électronique,1,France,Ville_35_France,Apple Pay,Annulée,4
V008079,2023-03-03,23:01:00,P002,Ordinateur portable,899.99,Électronique,5,France,Ville_37_France,Apple Pay,Expédiée,3
V008080,2023-08-03,13:48:00,P006,Machine à café,79.99,Électroménager,1,Royaume-Uni,Ville_27_Royaume-Uni,Virement bancaire,Expédiée,4
V008081,2023-07-30,18:57:00,P006,Machine à café,79.99,Catégorie Invalide,5,France,Ville_13_France,Google Pay,Livrée,1
V008082,2023-12-10,17:10:00,P017,Stylo de luxe,49.99,Papeterie,3,Espagne,Ville_43_Espagne,Google Pay,Annulée,1
V008083,2023-04-24,20:17:00,P012,Enceinte Bluetooth,59.99,Électronique,2,France,Ville_17_France,Carte de crédit,Annulée,3
V008084,2023-06-17,17:47:00,P002,Ordinateur portable,899.99,Électronique,5,Allemagne,Ville_18_Allemagne,Virement bancaire,Livrée,3
V008085,2023-06-30,15:08:00,P013,Sac à dos,39.99,Accessoires,5,Pays-Bas,Ville_10_Pays-Bas,Google Pay,Annulée,3
V008086,2023-09-18,15:47:00,P011,Roman bestseller,14.99,Livres,3,France,Ville_34_France,Apple Pay,Expédiée,3
V008087,2023-08-25,12:49:00,P020,Jeu de société,29.99,Loisirs,1,France,Ville_25_France,Apple Pay,En cours de traitement,2
V008088,2023-06-07,03:04:00,P016,Tapis de yoga,29.99,Sport,3,Espagne,Ville_33_Espagne,Apple Pay,En cours de traitement,3
V008089,2023-08-26,07:15:00,P013,Sac à dos,39.99,Accessoires,5,France,Ville_46_France,Carte de crédit,Expédiée,1
V008090,2023-04-05,16:56:00,P011,Roman bestseller,14.99,Livres,4,France,Ville_1_France,Google Pay,Livrée,5
V008091,2023-09-20,09:06:00,P017,Stylo de luxe,49.99,Papeterie,5,France,Ville_32_France,Virement bancaire,En cours de traitement,3
V008092,2023-09-29,14:34:00,P014,Appareil photo numérique,349.99,Électronique,3,France,Ville_28_France,Apple Pay,Expédiée,10
V008093,2023-05-15,15:49:00,P004,Casque audio sans fil,149.99,Électronique,4,France,Ville_32_France,Carte de crédit,Livrée,5
V008094,2023-02-11,00:19:00,P001,Smartphone,499.99,Catégorie Invalide,5,France,Ville_7_France,Carte de crédit,Annulée,4
V008095,2023-06-13,07:09:00,P008,Chaussures de sport,89.99,Vêtements,1,Allemagne,Ville_13_Allemagne,Carte de crédit,Annulée,5
V008096,2023-08-26,22:07:00,P008,Chaussures de sport,89.99,Vêtements,4,Espagne,Ville_35_Espagne,PayPal,En cours de traitement,2
V008097,2023-05-05,08:03:00,P016,Tapis de yoga,29.99,Sport,4,France,Ville_36_France,PayPal,Annulée,2
V008098,2023-11-26,16:15:00,P017,Stylo de luxe,49.99,Papeterie,1,Allemagne,Ville_15_Allemagne,Carte de crédit,Annulée,4
V008099,2023-03-28,21:02:00,P007,Tablette,299.99,Électronique,5,France,Ville_49_France,PayPal,Livrée,5
V008100,2023-02-05,01:24:00,P014,Appareil photo numérique,349.99,Électronique,2,France,Ville_36_France,PayPal,En cours de traitement,4
V008101,2023-08-15,04:37:00,P015,Mixeur,34.99,Électroménager,2,Belgique,Ville_12_Belgique,PayPal,Annulée,2
V008102,2023-01-06,15:35:00,P001,Smartphone,499.99,Électronique,5,France,Ville_12_France,PayPal,Expédiée,5
V008103,2023-06-01,02:34:00,P015,Mixeur,34.99,Électroménager,1,France,Ville_33_France,Apple Pay,Annulée,3
V008104,2023-09-20,14:38:00,P005,T-shirt,19.99,Vêtements,1,France,Ville_41_France,Google Pay,En cours de traitement,4
V008105,2023-10-02,21:21:00,P016,Tapis de yoga,29.99,Sport,2,Espagne,Ville_7_Espagne,Virement bancaire,Expédiée,3
V008106,2023-11-21,23:04:00,P007,Tablette,299.99,Électronique,2,Belgique,Ville_39_Belgique,PayPal,En cours de traitement,1
V008107,2023-02-20,08:17:00,P017,Stylo de luxe,49.99,Papeterie,3,Belgique,Ville_19_Belgique,Virement bancaire,Livrée,3
V008108,2023-11-06,22:50:00,P009,Aspirateur robot,199.99,Électroménager,3,France,Ville_15_France,PayPal,Livrée,4
V008109,2023-04-26,00:24:00,P006,Machine à café,79.99,Électroménager,5,France,Ville_50_France,Google Pay,Expédiée,5
V008110,2023-04-26,22:18:00,P013,Sac à dos,39.99,Accessoires,3,Espagne,Ville_17_Espagne,Apple Pay,Expédiée,1
V008111,2023-07-28,19:54:00,P002,Ordinateur portable,899.99,Électronique,0,France,Ville_23_France,Google Pay,Expédiée,3
X008112,2023-12-21,02:22:00,P002,Ordinateur portable,899.99,Électronique,5,France,Ville_27_France,Virement bancaire,Livrée,1
V008113,2023-09-16,01:06:00,P003,Livre de cuisine,24.99,Livres,5,France,Ville_46_France,PayPal,En cours de traitement,1
V008114,2023-04-29,07:48:00,P003,Livre de cuisine,24.99,Livres,4,Royaume-Uni,Ville_39_Royaume-Uni,Google Pay,Annulée,2
V008115,2023-06-03,01:49:00,P020,Jeu de société,29.99,Loisirs,3,France,Ville_24_France,PayPal,Livrée,10
V008116,2023-01-17,09:43:00,P004,Casque audio sans fil,149.99,Électronique,1,Pays-Bas,Ville_11_Pays-Bas,Apple Pay,Expédiée,2
V008117,2023-06-12,15:19:00,P010,Montre connectée,129.99,Électronique,0,Portugal,Ville_28_Portugal,Apple Pay,En cours de traitement,1
V008118,2023-12-25,05:38:00,P002,Ordinateur portable,899.99,Électronique,5,Espagne,Ville_4_Espagne,Carte de crédit,Livrée,4
V008119,2023-12-15,09:12:00,P016,Tapis de yoga,29.99,Sport,4,France,Ville_19_France,Carte de crédit,Annulée,1
V008120,2023-07-31,19:43:00,P018,Parfum,69.99,Beauté,3,France,Ville_29_France,PayPal,En cours de traitement,1
V008121,2023-05-29,07:31:00,P008,Chaussures de sport,89.99,Vêtements,5,Allemagne,Ville_42_Allemagne,Apple Pay,Expédiée,1
V008122,2023-07-05,10:08:00,P009,Aspirateur robot,199.99,Électroménager,3,Espagne,Ville_22_Espagne,Google Pay,En cours de traitement,5
V008123,2023-05-22,17:15:00,P002,Ordinateur portable,899.99,Électronique,1,France,Ville_19_France,Carte de crédit,En cours de traitement,5
V008124,2023-03-05,07:23:00,P008,Chaussures de sport,89.99,Vêtements,1,France,Ville_19_France,PayPal,Expédiée,2
V008125,2023-03-23,15:27:00,P010,Montre connectée,129.99,Électronique,4,France,Ville_41_France,Carte de crédit,En cours de traitement,2
V008126,2023-01-07,12:52:00,P011,Roman bestseller,14.99,Livres,4,France,Ville_30_France,Apple Pay,Annulée,3
V008127,2023-05-01,08:11:00,P016,Tapis de yoga,29.99,Sport,1,France,Ville_48_France,Carte de crédit,Livrée,3
V008128,2023-12-26,14:09:00,P011,Roman bestseller,14.99,Livres,2,Italie,Ville_37_Italie,Google Pay,Livrée,5
V008129,2023-12-16,01:56:00,P013,Sac à dos,39.99,Accessoires,3,France,Ville_30_France,Virement bancaire,Livrée,4
V008130,2023-06-07,03:08:00,P020,Jeu de société,29.99,Loisirs,4,France,Ville_12_France,Carte de crédit,Annulée,3
V008131,2023-11-13,19:05:00,P015,Mixeur,34.99,Électroménager,4,France,Ville_47_France,Google Pay,Annulée,4
V008132,2023-09-17,08:40:00,P020,Jeu de société,29.99,Loisirs,1,Espagne,Ville_1_Espagne,PayPal,Annulée,2
V008133,2023-05-20,05:01:00,P018,Parfum,69.99,Beauté,5,Espagne,Ville_12_Espagne,Google Pay,Annulée,4
V008134,2023-10-30,09:16:00,P019,Couverture chauffante,44.99,Maison,5,France,Ville_31_France,Carte de crédit,Annulée,5
V008135,2023-11-17,01:44:00,P015,Mixeur,34.99,Électroménager,5,France,Ville_20_France,Carte de crédit,Annulée,4
V008136,2023-12-18,15:37:00,P001,Smartphone,499.99,Électronique,3,France,Ville_42_France,Google Pay,En cours de traitement,2
V008137,2023-02-13,04:07:00,P002,Ordinateur portable,899.99,Électronique,2,France,Ville_41_France,PayPal,En cours de traitement,2
V008138,2023-02-04,06:18:00,P008,Chaussures de sport,89.99,Vêtements,2,France,Ville_19_France,PayPal,Annulée,1
V008139,2023-10-13,13:27:00,P019,Couverture chauffante,44.99,Maison,2,France,Ville_26_France,Google Pay,Expédiée,4
V008140,2023-08-30,04:12:00,P018,Parfum,69.99,Beauté,4,France,Ville_29_France,Carte de crédit,Annulée,4
V008141,2023-05-27,01:37:00,P006,Machine à café,79.99,Électroménager,4,Espagne,Ville_30_Espagne,Google Pay,Livrée,1
V008142,2023-01-19,19:45:00,P018,Parfum,69.99,Beauté,3,France,Ville_25_France,Virement bancaire,Livrée,3
V008143,2023-04-18,13:50:00,P014,Appareil photo numérique,349.99,Électronique,5,France,Ville_8_France,PayPal,Expédiée,4
V008144,2023-07-30,13:44:00,P001,Smartphone,499.99,Électronique,4,France,Ville_27_France,Apple Pay,Annulée,1
V008145,2023-01-14,04:46:00,P019,Couverture chauffante,44.99,Maison,4,France,Ville_35_France,Virement bancaire,Expédiée,1
V008146,2023-03-18,17:19:00,P013,Sac à dos,39.99,Accessoires,2,France,Ville_25_France,Virement bancaire,Expédiée,3
V008147,2023-01-18,23:33:00,P014,Appareil photo numérique,349.99,Électronique,1,Allemagne,Ville_19_Allemagne,PayPal,Expédiée,5
V008148,2023-06-30,23:45:00,P004,Casque audio sans fil,149.99,Électronique,2,Espagne,Ville_28_Espagne,Google Pay,Annulée,5
V008149,2023-12-22,05:52:00,P003,Livre de cuisine,24.99,Livres,3,France,Ville_13_France,Virement bancaire,Livrée,3
V008150,2023-01-09,14:50:00,P019,Couverture chauffante,44.99,Maison,1,France,Ville_28_France,Virement bancaire,Annulée,1
V008151,2023-03-31,15:43:00,P006,Machine à café,79.99,Électroménager,2,Allemagne,Ville_12_Allemagne,Apple Pay,Livrée,3
V008152,2023-05-03,16:21:00,P012,Enceinte Bluetooth,59.99,Électronique,1,Espagne,Ville_15_Espagne,Virement bancaire,En cours de traitement,5
V008153,2023-09-12,01:30:00,P008,Chaussures de sport,89.99,Vêtements,4,Italie,Ville_31_Italie,Google Pay,Livrée,1
V008154,2023-06-21,15:48:00,P019,Couverture chauffante,44.99,Maison,2,Italie,Ville_28_Italie,PayPal,En cours de traitement,2
V008155,2023-09-24,22:09:00,P002,Ordinateur portable,899.99,Électronique,5,France,Ville_2_France,PayPal,Annulée,2
V008156,2023-07-18,16:22:00,P018,Parfum,69.99,Beauté,4,France,Ville_43_France,Google Pay,Livrée,2
V008157,2023-12-03,08:13:00,P011,Roman bestseller,14.99,Livres,3,France,Ville_31_France,Apple Pay,Annulée,1
V008158,2023-04-06,09:40:00,P010,Montre connectée,129.99,Électronique,2,Royaume-Uni,Ville_13_Royaume-Uni,Google Pay,Livrée,1
V008159,2023-12-12,07:23:00,P004,Casque audio sans fil,149.99,Électronique,4,Royaume-Uni,Ville_23_Royaume-Uni,Google Pay,Annulée,10
V008160,2023-08-13,05:03:00,P010,Montre connectée,129.99,Électronique,5,France,Ville_6_France,Google Pay,En cours de traitement,3
V008161,2023-03-22,09:25:00,P002,Ordinateur portable,899.99,Électronique,5,Allemagne,Ville_33_Allemagne,Virement bancaire,Livrée,2
V008162,2023-12-17,16:44:00,P018,Parfum,69.99,Beauté,1,France,Ville_48_France,PayPal,Expédiée,1
V008163,2023-04-14,13:59:00,P007,Tablette,299.99,Électronique,4,Allemagne,Ville_34_Allemagne,Carte de crédit,Annulée,5
V008164,2023-12-04,01:43:00,P017,Stylo de luxe,49.99,Papeterie,5,France,Ville_24_France,Carte de crédit,Annulée,10
V008165,2023-08-29,14:02:00,P002,Ordinateur portable,899.99,Électronique,1,Espagne,Ville_23_Espagne,Google Pay,Annulée,3
V008166,2023-05-10,13:49:00,P007,Tablette,299.99,Électronique,5,Espagne,Ville_24_Espagne,Google Pay,Expédiée,4
V008167,2023-10-17,19:43:00,P003,Livre de cuisine,24.99,Livres,2,France,Ville_34_France,Google Pay,Livrée,2
V008168,2023-12-16,22:55:00,P012,Enceinte Bluetooth,59.99,Électronique,1,France,Ville_6_France,Carte de crédit,Annulée,4
V008169,2023-10-11,04:31:00,P002,Ordinateur portable,899.99,Électronique,3,Espagne,Ville_4_Espagne,Virement bancaire,Expédiée,5
V008170,2023-07-09,18:17:00,P012,Enceinte Bluetooth,59.99,Électronique,5,Italie,Ville_17_Italie,Carte de crédit,En cours de traitement,2
V008171,2023-10-25,02:22:00,P001,Smartphone,499.99,Électronique,4,France,Ville_39_France,PayPal,En cours de traitement,3
V008172,2023-11-15,18:31:00,P020,Jeu de société,29.99,Loisirs,3,France,Ville_24_France,PayPal,Annulée,3
V008173,2023-08-24,20:57:00,P005,T-shirt,19.99,Vêtements,1,Pays-Bas,Ville_11_Pays-Bas,PayPal,Annulée,3
V008174,2023-11-12,11:05:00,P018,Parfum,69.99,Beauté,1,France,Ville_22_France,PayPal,En cours de traitement,4
V008175,2023-06-19,23:48:00,P015,Mixeur,34.99,Électroménager,1,France,Ville_31_France,Carte de crédit,Annulée,3
V008176,2023-08-25,11:26:00,P007,Tablette,299.99,Électronique,0,France,Ville_18_France,Google Pay,Expédiée,1
V008177,2023-05-16,00:02:00,P017,Stylo de luxe,49.99,Papeterie,5,Espagne,Ville_2_Espagne,PayPal,Livrée,1
V008178,2023-03-21,11:04:00,P004,Casque audio sans fil,149.99,Électronique,3,France,Ville_43_France,Virement bancaire,Expédiée,4
V008179,2023-04-16,06:01:00,P010,Montre connectée,129.99,Catégorie Invalide,3,Espagne,Ville_48_Espagne,Carte de crédit,Annulée,3
V008180,2023-08-26,20:16:00,P003,Livre de cuisine,24.99,Livres,4,Suisse,Ville_9_Suisse,Google Pay,Expédiée,4
V008181,2023-01-19,06:23:00,P020,Jeu de société,29.99,Loisirs,1,France,Ville_31_France,Google Pay,Livrée,5
V008182,2023-08-10,07:59:00,P003,Livre de cuisine,24.99,Livres,5,Italie,Ville_46_Italie,Carte de crédit,Annulée,3
V008183,2023-06-29,00:03:00,P014,Appareil photo numérique,349.99,Électronique,5,Pays Inconnu,Ville_16_France,Apple Pay,Expédiée,4
V008184,2023-01-13,13:12:00,P003,Livre de cuisine,24.99,Livres,3,France,Ville_26_France,Apple Pay,Annulée,5
V008185,2023-01-27,00:44:00,P001,Smartphone,499.99,Électronique,5,Italie,Ville_34_Italie,Virement bancaire,En cours de traitement,5
V008186,2023-12-25,16:08:00,P002,Ordinateur portable,899.99,Électronique,5,Portugal,Ville_42_Portugal,PayPal,En cours de traitement,2
V008187,2023-11-05,22:14:00,P017,Stylo de luxe,49.99,Papeterie,1,France,Ville_45_France,Apple Pay,Expédiée,2
V008188,2023-10-22,21:21:00,P006,Machine à café,79.99,Électroménager,2,Espagne,Ville_23_Espagne,Carte de crédit,Expédiée,3
V008189,2023-11-08,10:13:00,P008,Chaussures de sport,89.99,Vêtements,4,France,Ville_32_France,Carte de crédit,Annulée,2
V008190,2023-04-22,14:46:00,P006,Machine à café,79.99,Électroménager,1,France,Ville_50_France,Carte de crédit,Annulée,5
V008191,2023-11-23,12:27:00,P016,Tapis de yoga,29.99,Sport,5,Espagne,Ville_1_Espagne,Apple Pay,Expédiée,3
V008192,2023-01-19,20:55:00,P004,Casque audio sans fil,149.99,Électronique,1,France,Ville_11_France,Apple Pay,Annulée,4
V008193,2023-05-16,22:32:00,P004,Casque audio sans fil,149.99,Électronique,1,France,Ville_10_France,PayPal,Livrée,10
V008194,2023-03-10,00:05:00,P006,Machine à café,79.99,Électroménager,1,France,Ville_34_France,Google Pay,Livrée,1
V008195,2023-12-30,12:05:00,P007,Tablette,299.99,Électronique,1,France,Ville_38_France,Google Pay,Livrée,5
V008196,2023-05-21,03:00:00,P015,Mixeur,34.99,Électroménager,4,France,Ville_46_France,Apple Pay,Livrée,3
V008197,2023-08-21,11:50:00,P018,Parfum,69.99,Beauté,3,France,Ville_4_France,Google Pay,Livrée,5
V008198,2023-11-03,12:13:00,P003,Livre de cuisine,24.99,Livres,1,Suisse,Ville_38_Suisse,Apple Pay,Livrée,2
V008199,2023-06-26,14:11:00,P006,Machine à café,79.99,Électroménager,1,Italie,Ville_1_Italie,PayPal,En cours de traitement,1
V008200,2023-11-08,12:50:00,P007,Tablette,299.99,Électronique,3,Espagne,Ville_23_Espagne,Carte de crédit,Annulée,4
V008201,2023-04-16,00:06:00,P001,Smartphone,499.99,Électronique,1,France,Ville_15_France,Google Pay,Livrée,2
V008202,2023-01-15,23:38:00,P004,Casque audio sans fil,149.99,Électronique,3,Pays Inconnu,Ville_5_France,Carte de crédit,Annulée,2
V008203,2023-05-03,02:29:00,P011,Roman bestseller,14.99,Livres,1,Allemagne,Ville_32_Allemagne,Google Pay,Expédiée,4
V008204,2023-08-18,12:18:00,P020,Jeu de société,29.99,Loisirs,2,France,Ville_22_France,Virement bancaire,Livrée,4
V008205,2023-07-18,10:09:00,P001,Smartphone,499.99,Électronique,2,Suisse,Ville_49_Suisse,Google Pay,Livrée,3
V008206,2023-04-12,02:56:00,P002,Ordinateur portable,899.99,Électronique,3,Espagne,Ville_49_Espagne,Apple Pay,Annulée,3
V008207,2023-06-26,15:46:00,P011,Roman bestseller,14.99,Livres,2,France,Ville_31_France,Google Pay,Livrée,5
V008208,2023-08-17,00:10:00,P018,Parfum,69.99,Beauté,3,France,Ville_11_France,Google Pay,Annulée,3
V008209,2023-07-24,07:46:00,P016,Tapis de yoga,29.99,Sport,3,Espagne,Ville_29_Espagne,Apple Pay,Annulée,2
V008210,2023-01-08,06:50:00,P013,Sac à dos,39.99,Accessoires,4,France,Ville_29_France,Google Pay,En cours de traitement,3
V008211,2023-12-01,15:53:00,P016,Tapis de yoga,29.99,Sport,5,Belgique,Ville_44_Belgique,Apple Pay,Annulée,4
V008212,2023-04-17,18:09:00,P010,Montre connectée,129.99,Électronique,2,Allemagne,Ville_3_Allemagne,Google Pay,Annulée,3
V008213,2023-01-22,18:35:00,P012,Enceinte Bluetooth,59.99,Électronique,4,Pays Inconnu,Ville_38_France,Apple Pay,Expédiée,2
